card_no,bird_name,search_key,audio_file,audio_path,clip_index,clip_type,is_main,source_id,file_size_bytes
339,Silvereye,silvereye,339_Silvereye_XC674040_2_call.m4a,src/AudioClip/339_Silvereye_XC674040_2_call.m4a,2,call,false,XC674040,4666
339,Silvereye,silvereye,339_Silvereye_XC674040_3_song.m4a,src/AudioClip/339_Silvereye_XC674040_3_song.m4a,3,song,false,XC674040,13610
339,Silvereye,silvereye,339_Silvereye_XC674040_4_song.m4a,src/AudioClip/339_Silvereye_XC674040_4_song.m4a,4,song,false,XC674040,19144
33,Wilsons Snipe,wilsonssnipe,33_Wilsons_Snipe_94350_1_song.m4a,src/AudioClip/33_Wilsons_Snipe_94350_1_song.m4a,1,song,false,94350,18221
33,Wilsons Snipe,wilsonssnipe,33_Wilsons_Snipe_94350_2_song.m4a,src/AudioClip/33_Wilsons_Snipe_94350_2_song.m4a,2,song,false,94350,10324
33,Wilsons Snipe,wilsonssnipe,33_Wilsons_Snipe_94350_4_song_main.m4a,src/AudioClip/33_Wilsons_Snipe_94350_4_song_main.m4a,4,song,true,94350,35991
340,South Island Robin,southislandrobin,340_South_Island_Robin_1_call.m4a,src/AudioClip/340_South_Island_Robin_1_call.m4a,1,call,false,,6227
340,South Island Robin,southislandrobin,340_South_Island_Robin_2_call.m4a,src/AudioClip/340_South_Island_Robin_2_call.m4a,2,call,false,,14080
340,South Island Robin,southislandrobin,340_South_Island_Robin_3_call_main.m4a,src/AudioClip/340_South_Island_Robin_3_call_main.m4a,3,call,true,,41319
340,South Island Robin,southislandrobin,340_South_Island_Robin_4_song.m4a,src/AudioClip/340_South_Island_Robin_4_song.m4a,4,song,false,,37855
341,Southern Cassowary,southerncassowary,341_Southern_Cassowary_XC132934_1_call.m4a,src/AudioClip/341_Southern_Cassowary_XC132934_1_call.m4a,1,call,false,XC132934,9005
341,Southern Cassowary,southerncassowary,341_Southern_Cassowary_XC132934_2_call.m4a,src/AudioClip/341_Southern_Cassowary_XC132934_2_call.m4a,2,call,false,XC132934,11556
341,Southern Cassowary,southerncassowary,341_Southern_Cassowary_XC132934_3_call.m4a,src/AudioClip/341_Southern_Cassowary_XC132934_3_call.m4a,3,call,false,XC132934,10795
342,Spangled Drongo,spangleddrongo,342_Spangled_Drongo_XC705143_1_call.m4a,src/AudioClip/342_Spangled_Drongo_XC705143_1_call.m4a,1,call,false,XC705143,9432
342,Spangled Drongo,spangleddrongo,342_Spangled_Drongo_XC705143_2_call.m4a,src/AudioClip/342_Spangled_Drongo_XC705143_2_call.m4a,2,call,false,XC705143,12147
343,Splendid Fairywren,splendidfairywren,343_Splendid_Fairywren_ XC689329_1_song.m4a,src/AudioClip/343_Splendid_Fairywren_ XC689329_1_song.m4a,1,song,false,XC689329,32179
343,Splendid Fairywren,splendidfairywren,343_Splendid_Fairywren_ XC689329_2_song.m4a,src/AudioClip/343_Splendid_Fairywren_ XC689329_2_song.m4a,2,song,false,XC689329,32279
343,Splendid Fairywren,splendidfairywren,343_Splendid_Fairywren_ XC689329_3_song.m4a,src/AudioClip/343_Splendid_Fairywren_ XC689329_3_song.m4a,3,song,false,XC689329,34696
344,Spotless Crake,spotlesscrake,344_Spotless_Crake_XC329632_1_call.m4a,src/AudioClip/344_Spotless_Crake_XC329632_1_call.m4a,1,call,false,XC329632,2725
344,Spotless Crake,spotlesscrake,344_Spotless_Crake_XC329632_2_call.m4a,src/AudioClip/344_Spotless_Crake_XC329632_2_call.m4a,2,call,false,XC329632,3382
344,Spotless Crake,spotlesscrake,344_Spotless_Crake_XC329632_3_call_main.m4a,src/AudioClip/344_Spotless_Crake_XC329632_3_call_main.m4a,3,call,true,XC329632,18762
345,Stubble Quail,stubblequail,345_Stubble_Quail_XC688920_1_call.m4a,src/AudioClip/345_Stubble_Quail_XC688920_1_call.m4a,1,call,false,XC688920,6045
345,Stubble Quail,stubblequail,345_Stubble_Quail_XC688920_2_call.m4a,src/AudioClip/345_Stubble_Quail_XC688920_2_call.m4a,2,call,false,XC688920,10841
346,Sulphur Crested Cockatoo,sulphurcrestedcockatoo,346_Sulphur_Crested_Cockatoo_XC634694_1_call.m4a,src/AudioClip/346_Sulphur_Crested_Cockatoo_XC634694_1_call.m4a,1,call,false,XC634694,13128
346,Sulphur Crested Cockatoo,sulphurcrestedcockatoo,346_Sulphur_Crested_Cockatoo_XC634694_2_call.m4a,src/AudioClip/346_Sulphur_Crested_Cockatoo_XC634694_2_call.m4a,2,call,false,XC634694,18187
346,Sulphur Crested Cockatoo,sulphurcrestedcockatoo,346_Sulphur_Crested_Cockatoo_XC634694_3_call_main.m4a,src/AudioClip/346_Sulphur_Crested_Cockatoo_XC634694_3_call_main.m4a,3,call,true,XC634694,23697
347,Superb Lyrebird,superblyrebird,347_Superb_Lyrebird_ XC609328_1_call.m4a,src/AudioClip/347_Superb_Lyrebird_ XC609328_1_call.m4a,1,call,false,XC609328,4977
347,Superb Lyrebird,superblyrebird,347_Superb_Lyrebird_ XC609328_2_call.m4a,src/AudioClip/347_Superb_Lyrebird_ XC609328_2_call.m4a,2,call,false,XC609328,3877
347,Superb Lyrebird,superblyrebird,347_Superb_Lyrebird_ XC609328_3_call_main.m4a,src/AudioClip/347_Superb_Lyrebird_ XC609328_3_call_main.m4a,3,call,true,XC609328,13961
348,Tawny Frogmouth,tawnyfrogmouth,348_Tawny_Frogmouth_ XC434366_1_song_main.m4a,src/AudioClip/348_Tawny_Frogmouth_ XC434366_1_song_main.m4a,1,song,true,XC434366,41883
348,Tawny Frogmouth,tawnyfrogmouth,348_Tawny_Frogmouth_ XC434366_2_song.m4a,src/AudioClip/348_Tawny_Frogmouth_ XC434366_2_song.m4a,2,song,false,XC434366,24657
349,Tui,tui,349_Tui_XC656719_1_call.m4a,src/AudioClip/349_Tui_XC656719_1_call.m4a,1,call,false,XC656719,5486
349,Tui,tui,349_Tui_XC656719_2_call.m4a,src/AudioClip/349_Tui_XC656719_2_call.m4a,2,call,false,XC656719,5518
349,Tui,tui,349_Tui_XC656719_3_call.m4a,src/AudioClip/349_Tui_XC656719_3_call.m4a,3,call,false,XC656719,7572
349,Tui,tui,349_Tui_XC656719_4_call.m4a,src/AudioClip/349_Tui_XC656719_4_call.m4a,4,call,false,XC656719,7946
349,Tui,tui,349_Tui_XC656719_5_call.m4a,src/AudioClip/349_Tui_XC656719_5_call.m4a,5,call,false,XC656719,22063
349,Tui,tui,349_Tui_XC656719_6_call_main.m4a,src/AudioClip/349_Tui_XC656719_6_call_main.m4a,6,call,true,XC656719,69748
34,Common Loon,commonloon,34_Common_Loon_61311_1_call.m4a,src/AudioClip/34_Common_Loon_61311_1_call.m4a,1,call,false,61311,19099
34,Common Loon,commonloon,34_Common_Loon_61311_2_call.m4a,src/AudioClip/34_Common_Loon_61311_2_call.m4a,2,call,false,61311,6143
34,Common Loon,commonloon,34_Common_Loon_61311_3_call.m4a,src/AudioClip/34_Common_Loon_61311_3_call.m4a,3,call,false,61311,7743
34,Common Loon,commonloon,34_Common_Loon_61311_4_call_main.m4a,src/AudioClip/34_Common_Loon_61311_4_call_main.m4a,4,call,true,61311,33707
350,Wedge Tailed Eagle,wedgetailedeagle,350_Wedge_tailed_Eagle_1_call.m4a,src/AudioClip/350_Wedge_tailed_Eagle_1_call.m4a,1,call,false,,10435
350,Wedge Tailed Eagle,wedgetailedeagle,350_Wedge_tailed_Eagle_2_call.m4a,src/AudioClip/350_Wedge_tailed_Eagle_2_call.m4a,2,call,false,,22096
350,Wedge Tailed Eagle,wedgetailedeagle,350_Wedge_tailed_Eagle_3_call_main.m4a,src/AudioClip/350_Wedge_tailed_Eagle_3_call_main.m4a,3,call,true,,44413
351,Welcome Swallow,welcomeswallow,351_Welcome_Swallow_XC733564_1_call.m4a,src/AudioClip/351_Welcome_Swallow_XC733564_1_call.m4a,1,call,false,XC733564,8414
351,Welcome Swallow,welcomeswallow,351_Welcome_Swallow_XC733564_2_call.m4a,src/AudioClip/351_Welcome_Swallow_XC733564_2_call.m4a,2,call,false,XC733564,12785
351,Welcome Swallow,welcomeswallow,351_Welcome_Swallow_XC733564_3_call.m4a,src/AudioClip/351_Welcome_Swallow_XC733564_3_call.m4a,3,call,false,XC733564,13087
351,Welcome Swallow,welcomeswallow,351_Welcome_Swallow_XC733564_4_call.m4a,src/AudioClip/351_Welcome_Swallow_XC733564_4_call.m4a,4,call,false,XC733564,14170
352,White Bellied Sea Eagle,whitebelliedseaeagle,352_White_Bellied_Sea_Eagle_XC345588_1_call.m4a,src/AudioClip/352_White_Bellied_Sea_Eagle_XC345588_1_call.m4a,1,call,false,XC345588,3322
352,White Bellied Sea Eagle,whitebelliedseaeagle,352_White_Bellied_Sea_Eagle_XC345588_2_call.m4a,src/AudioClip/352_White_Bellied_Sea_Eagle_XC345588_2_call.m4a,2,call,false,XC345588,13076
352,White Bellied Sea Eagle,whitebelliedseaeagle,352_White_Bellied_Sea_Eagle_XC345588_3_call_main.m4a,src/AudioClip/352_White_Bellied_Sea_Eagle_XC345588_3_call_main.m4a,3,call,true,XC345588,20514
353,White Breasted Woodswallow,whitebreastedwoodswallow,353_White_Breasted_Woodswallow_ XC673013_1_call.m4a,src/AudioClip/353_White_Breasted_Woodswallow_ XC673013_1_call.m4a,1,call,false,XC673013,4326
353,White Breasted Woodswallow,whitebreastedwoodswallow,353_White_Breasted_Woodswallow_ XC673013_2_call.m4a,src/AudioClip/353_White_Breasted_Woodswallow_ XC673013_2_call.m4a,2,call,false,XC673013,4456
354,White Faced Heron,whitefacedheron,354_White_Faced_Heron_XC142614_1_call.m4a,src/AudioClip/354_White_Faced_Heron_XC142614_1_call.m4a,1,call,false,XC142614,8566
354,White Faced Heron,whitefacedheron,354_White_Faced_Heron_XC142614_2_call.m4a,src/AudioClip/354_White_Faced_Heron_XC142614_2_call.m4a,2,call,false,XC142614,8186
354,White Faced Heron,whitefacedheron,354_White_Faced_Heron_XC142614_3_call_main.m4a,src/AudioClip/354_White_Faced_Heron_XC142614_3_call_main.m4a,3,call,true,XC142614,32408
355,Willie Wagtail,williewagtail,355_Willie_Wagtail_XC695183_1_call.m4a,src/AudioClip/355_Willie_Wagtail_XC695183_1_call.m4a,1,call,false,XC695183,5577
355,Willie Wagtail,williewagtail,355_Willie_Wagtail_XC695183_2_call.m4a,src/AudioClip/355_Willie_Wagtail_XC695183_2_call.m4a,2,call,false,XC695183,6524
355,Willie Wagtail,williewagtail,355_Willie_Wagtail_XC695183_3_call.m4a,src/AudioClip/355_Willie_Wagtail_XC695183_3_call.m4a,3,call,false,XC695183,10261
355,Willie Wagtail,williewagtail,355_Willie_Wagtail_XC695183_4_call_main.m4a,src/AudioClip/355_Willie_Wagtail_XC695183_4_call_main.m4a,4,call,true,XC695183,22257
356,Wrybill,wrybill,356_Wrybill_XC34720_1_call.m4a,src/AudioClip/356_Wrybill_XC34720_1_call.m4a,1,call,false,XC34720,2563
356,Wrybill,wrybill,356_Wrybill_XC34720_2_call.m4a,src/AudioClip/356_Wrybill_XC34720_2_call.m4a,2,call,false,XC34720,2332
356,Wrybill,wrybill,356_Wrybill_XC34720_3_call_main.m4a,src/AudioClip/356_Wrybill_XC34720_3_call_main.m4a,3,call,true,XC34720,9691
357,Crested Ibis,crestedibis,357_Crested_Ibis_1_call_main.m4a,src/AudioClip/357_Crested_Ibis_1_call_main.m4a,1,call,true,,52176
357,Crested Ibis,crestedibis,357_Crested_Ibis_2_call.m4a,src/AudioClip/357_Crested_Ibis_2_call.m4a,2,call,false,,8647
357,Crested Ibis,crestedibis,357_Crested_Ibis_3_call.m4a,src/AudioClip/357_Crested_Ibis_3_call.m4a,3,call,false,,15329
357,Crested Ibis,crestedibis,357_Crested_Ibis_4_call.m4a,src/AudioClip/357_Crested_Ibis_4_call.m4a,4,call,false,,6612
358,Spoon Billed Sandpiper,spoonbilledsandpiper,358_Spoon_Billed_Sandpiper_1_call_main.m4a,src/AudioClip/358_Spoon_Billed_Sandpiper_1_call_main.m4a,1,call,true,,49468
358,Spoon Billed Sandpiper,spoonbilledsandpiper,358_Spoon_Billed_Sandpiper_2_call.m4a,src/AudioClip/358_Spoon_Billed_Sandpiper_2_call.m4a,2,call,false,,17584
358,Spoon Billed Sandpiper,spoonbilledsandpiper,358_Spoon_Billed_Sandpiper_3_call.m4a,src/AudioClip/358_Spoon_Billed_Sandpiper_3_call.m4a,3,call,false,,17217
358,Spoon Billed Sandpiper,spoonbilledsandpiper,358_Spoon_Billed_Sandpiper_5_call.m4a,src/AudioClip/358_Spoon_Billed_Sandpiper_5_call.m4a,5,call,false,,17419
359,White Headed Duck,whiteheadedduck,359_White_Headed_Duck_1_call_main.m4a,src/AudioClip/359_White_Headed_Duck_1_call_main.m4a,1,call,true,,21566
359,White Headed Duck,whiteheadedduck,359_White_Headed_Duck_2_call.m4a,src/AudioClip/359_White_Headed_Duck_2_call.m4a,2,call,false,,3067
35,American Bittern,americanbittern,35_American_Bittern_2062_1_call.m4a,src/AudioClip/35_American_Bittern_2062_1_call.m4a,1,call,false,2062,8438
35,American Bittern,americanbittern,35_American_Bittern_2062_2_call.m4a,src/AudioClip/35_American_Bittern_2062_2_call.m4a,2,call,false,2062,9918
35,American Bittern,americanbittern,35_American_Bittern_2062_3_call.m4a,src/AudioClip/35_American_Bittern_2062_3_call.m4a,3,call,false,2062,9973
35,American Bittern,americanbittern,35_American_Bittern_2062_4_call_main.m4a,src/AudioClip/35_American_Bittern_2062_4_call_main.m4a,4,call,true,2062,49526
361,Indian Vulture,indianvulture,361_Indian_Vulture_1_call_main.m4a,src/AudioClip/361_Indian_Vulture_1_call_main.m4a,1,call,true,,50730
361,Indian Vulture,indianvulture,361_Indian_Vulture_2_call.m4a,src/AudioClip/361_Indian_Vulture_2_call.m4a,2,call,false,,17585
361,Indian Vulture,indianvulture,361_Indian_Vulture_4_call.m4a,src/AudioClip/361_Indian_Vulture_4_call.m4a,4,call,false,,17568
361,Indian Vulture,indianvulture,361_Indian_Vulture_5_call.m4a,src/AudioClip/361_Indian_Vulture_5_call.m4a,5,call,false,,13463
363,Red Crowned Crane,redcrownedcrane,363_Red_Crowned_Crane_1_call_main.m4a,src/AudioClip/363_Red_Crowned_Crane_1_call_main.m4a,1,call,true,,45605
363,Red Crowned Crane,redcrownedcrane,363_Red_Crowned_Crane_2_call.m4a,src/AudioClip/363_Red_Crowned_Crane_2_call.m4a,2,call,false,,13619
363,Red Crowned Crane,redcrownedcrane,363_Red_Crowned_Crane_3_call.m4a,src/AudioClip/363_Red_Crowned_Crane_3_call.m4a,3,call,false,,10841
364,Large Billed Crow,largebilledcrow,364_Large_Billed_Crow_1_call_main.m4a,src/AudioClip/364_Large_Billed_Crow_1_call_main.m4a,1,call,true,,37045
364,Large Billed Crow,largebilledcrow,364_Large_Billed_Crow_2_call.m4a,src/AudioClip/364_Large_Billed_Crow_2_call.m4a,2,call,false,,17556
364,Large Billed Crow,largebilledcrow,364_Large_Billed_Crow_3_call.m4a,src/AudioClip/364_Large_Billed_Crow_3_call.m4a,3,call,false,,17591
364,Large Billed Crow,largebilledcrow,364_Large_Billed_Crow_4_call.m4a,src/AudioClip/364_Large_Billed_Crow_4_call.m4a,4,call,false,,17584
365,Rook,rook,365_Rook_1_call_main.m4a,src/AudioClip/365_Rook_1_call_main.m4a,1,call,true,,41675
365,Rook,rook,365_Rook_2_call.m4a,src/AudioClip/365_Rook_2_call.m4a,2,call,false,,7491
365,Rook,rook,365_Rook_4_call.m4a,src/AudioClip/365_Rook_4_call.m4a,4,call,false,,9208
365,Rook,rook,365_Rook_5_call.m4a,src/AudioClip/365_Rook_5_call.m4a,5,call,false,,18028
366,Brown Shrike,brownshrike,366_Brown_Shrike_1_call_main.m4a,src/AudioClip/366_Brown_Shrike_1_call_main.m4a,1,call,true,,49451
366,Brown Shrike,brownshrike,366_Brown_Shrike_2_call.m4a,src/AudioClip/366_Brown_Shrike_2_call.m4a,2,call,false,,17507
366,Brown Shrike,brownshrike,366_Brown_Shrike_3_call.m4a,src/AudioClip/366_Brown_Shrike_3_call.m4a,3,call,false,,16958
366,Brown Shrike,brownshrike,366_Brown_Shrike_4_call.m4a,src/AudioClip/366_Brown_Shrike_4_call.m4a,4,call,false,,16800
366,Brown Shrike,brownshrike,366_Brown_Shrike_5_call.m4a,src/AudioClip/366_Brown_Shrike_5_call.m4a,5,call,false,,17886
367,Willow Tit,willowtit,367_Willow_Tit_1_call_main.m4a,src/AudioClip/367_Willow_Tit_1_call_main.m4a,1,call,true,,33282
367,Willow Tit,willowtit,367_Willow_Tit_3_call.m4a,src/AudioClip/367_Willow_Tit_3_call.m4a,3,call,false,,17700
367,Willow Tit,willowtit,367_Willow_Tit_4_call.m4a,src/AudioClip/367_Willow_Tit_4_call.m4a,4,call,false,,19915
367,Willow Tit,willowtit,367_Willow_Tit_5_call.m4a,src/AudioClip/367_Willow_Tit_5_call.m4a,5,call,false,,15786
367,Willow Tit,willowtit,367_Willow_Tit_6_call.m4a,src/AudioClip/367_Willow_Tit_6_call.m4a,6,call,false,,17756
368,House Crow,housecrow,368_House_Crow_1_call_main.m4a,src/AudioClip/368_House_Crow_1_call_main.m4a,1,call,true,,49549
368,House Crow,housecrow,368_House_Crow_2_call.m4a,src/AudioClip/368_House_Crow_2_call.m4a,2,call,false,,17796
368,House Crow,housecrow,368_House_Crow_3_call.m4a,src/AudioClip/368_House_Crow_3_call.m4a,3,call,false,,16454
368,House Crow,housecrow,368_House_Crow_5_call.m4a,src/AudioClip/368_House_Crow_5_call.m4a,5,call,false,,17512
369,Sri Lanka Blue Magpie,srilankabluemagpie,369_Sri_Lanka_Blue_Magpie_XC346141_3_call_main.m4a,src/AudioClip/369_Sri_Lanka_Blue_Magpie_XC346141_3_call_main.m4a,3,call,true,XC346141,38156
369,Sri Lanka Blue Magpie,srilankabluemagpie,369_Sri_Lanka_Blue_Magpie_XC346141_4_call.m4a,src/AudioClip/369_Sri_Lanka_Blue_Magpie_XC346141_4_call.m4a,4,call,false,XC346141,18660
36,Eastern Phoebe,easternphoebe,36_Eastern_Phoebe_26416_1_song.m4a,src/AudioClip/36_Eastern_Phoebe_26416_1_song.m4a,1,song,false,26416,6966
36,Eastern Phoebe,easternphoebe,36_Eastern_Phoebe_26416_2_call.m4a,src/AudioClip/36_Eastern_Phoebe_26416_2_call.m4a,2,call,false,26416,6625
36,Eastern Phoebe,easternphoebe,36_Eastern_Phoebe_26416_3_call.m4a,src/AudioClip/36_Eastern_Phoebe_26416_3_call.m4a,3,call,false,26416,6399
36,Eastern Phoebe,easternphoebe,36_Eastern_Phoebe_26416_4_call_main.m4a,src/AudioClip/36_Eastern_Phoebe_26416_4_call_main.m4a,4,call,true,26416,31373
370,Verditer Flycatcher,verditerflycatcher,370_Verditer_Flycatcher_XC426542_1_call_main.m4a,src/AudioClip/370_Verditer_Flycatcher_XC426542_1_call_main.m4a,1,call,true,XC426542,26130
370,Verditer Flycatcher,verditerflycatcher,370_Verditer_Flycatcher_XC426542_2_call.m4a,src/AudioClip/370_Verditer_Flycatcher_XC426542_2_call.m4a,2,call,false,XC426542,17635
370,Verditer Flycatcher,verditerflycatcher,370_Verditer_Flycatcher_XC426542_3_call.m4a,src/AudioClip/370_Verditer_Flycatcher_XC426542_3_call.m4a,3,call,false,XC426542,16152
370,Verditer Flycatcher,verditerflycatcher,370_Verditer_Flycatcher_XC426542_5_call.m4a,src/AudioClip/370_Verditer_Flycatcher_XC426542_5_call.m4a,5,call,false,XC426542,14882
371,Himalayan Monal,himalayanmonal,371_Himalayan_Monal_1_call_main.m4a,src/AudioClip/371_Himalayan_Monal_1_call_main.m4a,1,call,true,,31633
371,Himalayan Monal,himalayanmonal,371_Himalayan_Monal_2_call.m4a,src/AudioClip/371_Himalayan_Monal_2_call.m4a,2,call,false,,9608
371,Himalayan Monal,himalayanmonal,371_Himalayan_Monal_3_call.m4a,src/AudioClip/371_Himalayan_Monal_3_call.m4a,3,call,false,,7324
372,Graceful Prinia,gracefulprinia,372_Graceful_Prinia_1_call_main.m4a,src/AudioClip/372_Graceful_Prinia_1_call_main.m4a,1,call,true,,34505
372,Graceful Prinia,gracefulprinia,372_Graceful_Prinia_2_call.m4a,src/AudioClip/372_Graceful_Prinia_2_call.m4a,2,call,false,,17924
372,Graceful Prinia,gracefulprinia,372_Graceful_Prinia_4_call.m4a,src/AudioClip/372_Graceful_Prinia_4_call.m4a,4,call,false,,19133
373,Eurasian Treecreeper,eurasiantreecreeper,373_Eurasian_Treecreeper_1_call_main.m4a,src/AudioClip/373_Eurasian_Treecreeper_1_call_main.m4a,1,call,true,,26022
373,Eurasian Treecreeper,eurasiantreecreeper,373_Eurasian_Treecreeper_2_call.m4a,src/AudioClip/373_Eurasian_Treecreeper_2_call.m4a,2,call,false,,17422
375,Coppersmith Barbet,coppersmithbarbet,375_Coppersmith_Barbet_1_call_main.m4a,src/AudioClip/375_Coppersmith_Barbet_1_call_main.m4a,1,call,true,,50305
375,Coppersmith Barbet,coppersmithbarbet,375_Coppersmith_Barbet_2_call.m4a,src/AudioClip/375_Coppersmith_Barbet_2_call.m4a,2,call,false,,16723
375,Coppersmith Barbet,coppersmithbarbet,375_Coppersmith_Barbet_3_call.m4a,src/AudioClip/375_Coppersmith_Barbet_3_call.m4a,3,call,false,,36093
377,Great Spotted Woodpecker,greatspottedwoodpecker,377_Great_Spotted_Woodpecker_1_call_main.m4a,src/AudioClip/377_Great_Spotted_Woodpecker_1_call_main.m4a,1,call,true,,41002
377,Great Spotted Woodpecker,greatspottedwoodpecker,377_Great_Spotted_Woodpecker_2_call.m4a,src/AudioClip/377_Great_Spotted_Woodpecker_2_call.m4a,2,call,false,,6955
377,Great Spotted Woodpecker,greatspottedwoodpecker,377_Great_Spotted_Woodpecker_4_call.m4a,src/AudioClip/377_Great_Spotted_Woodpecker_4_call.m4a,4,call,false,,10948
377,Great Spotted Woodpecker,greatspottedwoodpecker,377_Great_Spotted_Woodpecker_5_call.m4a,src/AudioClip/377_Great_Spotted_Woodpecker_5_call.m4a,5,call,false,,9338
378,Azure Tit,azuretit,378_Azure_Tit_1_call_main.m4a,src/AudioClip/378_Azure_Tit_1_call_main.m4a,1,call,true,,38942
378,Azure Tit,azuretit,378_Azure_Tit_2_call.m4a,src/AudioClip/378_Azure_Tit_2_call.m4a,2,call,false,,7702
378,Azure Tit,azuretit,378_Azure_Tit_3_call.m4a,src/AudioClip/378_Azure_Tit_3_call.m4a,3,call,false,,11019
378,Azure Tit,azuretit,378_Azure_Tit_4_call.m4a,src/AudioClip/378_Azure_Tit_4_call.m4a,4,call,false,,15120
379,Scaly Breasted Munia,scalybreastedmunia,379_Scaly_Breasted_Munia_1_call_main.m4a,src/AudioClip/379_Scaly_Breasted_Munia_1_call_main.m4a,1,call,true,,39598
379,Scaly Breasted Munia,scalybreastedmunia,379_Scaly_Breasted_Munia_2_call.m4a,src/AudioClip/379_Scaly_Breasted_Munia_2_call.m4a,2,call,false,,10458
379,Scaly Breasted Munia,scalybreastedmunia,379_Scaly_Breasted_Munia_3_call.m4a,src/AudioClip/379_Scaly_Breasted_Munia_3_call.m4a,3,call,false,,7568
379,Scaly Breasted Munia,scalybreastedmunia,379_Scaly_Breasted_Munia_4_call.m4a,src/AudioClip/379_Scaly_Breasted_Munia_4_call.m4a,4,call,false,,10749
37,Scissor Tailed Flycatcher,scissortailedflycatcher,37_Scissor_Tailed_Flycatcher_49723_1_call.m4a,src/AudioClip/37_Scissor_Tailed_Flycatcher_49723_1_call.m4a,1,call,false,49723,2092
37,Scissor Tailed Flycatcher,scissortailedflycatcher,37_Scissor_Tailed_Flycatcher_49723_2_song.m4a,src/AudioClip/37_Scissor_Tailed_Flycatcher_49723_2_song.m4a,2,song,false,49723,6490
37,Scissor Tailed Flycatcher,scissortailedflycatcher,37_Scissor_Tailed_Flycatcher_49723_3_call.m4a,src/AudioClip/37_Scissor_Tailed_Flycatcher_49723_3_call.m4a,3,call,false,49723,2304
37,Scissor Tailed Flycatcher,scissortailedflycatcher,37_Scissor_Tailed_Flycatcher_49723_4_song_main.m4a,src/AudioClip/37_Scissor_Tailed_Flycatcher_49723_4_song_main.m4a,4,song,true,49723,28869
380,Gray Wagtail,graywagtail,380_Gray_Wagtail_1_call_main.m4a,src/AudioClip/380_Gray_Wagtail_1_call_main.m4a,1,call,true,,28709
380,Gray Wagtail,graywagtail,380_Gray_Wagtail_2_call.m4a,src/AudioClip/380_Gray_Wagtail_2_call.m4a,2,call,false,,13107
380,Gray Wagtail,graywagtail,380_Gray_Wagtail_3_call.m4a,src/AudioClip/380_Gray_Wagtail_3_call.m4a,3,call,false,,12041
380,Gray Wagtail,graywagtail,380_Gray_Wagtail_4_call.m4a,src/AudioClip/380_Gray_Wagtail_4_call.m4a,4,call,false,,9911
381,Olive Backed Sunbird,olivebackedsunbird,381_Olive_Backed_Sunbird_1_call_main.m4a,src/AudioClip/381_Olive_Backed_Sunbird_1_call_main.m4a,1,call,true,,41169
381,Olive Backed Sunbird,olivebackedsunbird,381_Olive_Backed_Sunbird_2_call.m4a,src/AudioClip/381_Olive_Backed_Sunbird_2_call.m4a,2,call,false,,8196
381,Olive Backed Sunbird,olivebackedsunbird,381_Olive_Backed_Sunbird_3_call.m4a,src/AudioClip/381_Olive_Backed_Sunbird_3_call.m4a,3,call,false,,20053
